"","Genus","human","mouse","pair","reduced_pct","sample_count"
"12366","Clostridium","0.162704510530597","0.478908188585608","ERR661616.mseq-ERR661599.mseq",1.55749485735014,349
"12401","Christensenella","50.9084335171292","0.362725623974436","ERR661616.mseq-ERR661600.mseq",-7.13288219846447,83
"12402","Ruminiclostridium","39.8354876615746","38.518006736333","ERR661616.mseq-ERR661600.mseq",-0.0485211890757027,439
"12403","Bacteroides","2.31401970532405","0.872268762414716","ERR661616.mseq-ERR661600.mseq",-1.40755651985414,578
"12413","Clostridium","0.162704510530597","36.1257448829778","ERR661616.mseq-ERR661600.mseq",7.79462927859579,349
"12414","Eggerthella","0.153665371056675","0.112272216944468","ERR661616.mseq-ERR661600.mseq",-0.452791125715183,10
"12416","Parasutterella","0.135587092108831","0.129544865705156","ERR661616.mseq-ERR661600.mseq",-0.06576800260593,97
"12445","Ruminiclostridium","39.8354876615746","0.27620991953885","ERR661616.mseq-ERR661601.mseq",-7.17214529401639,439
"12446","Bacteroides","2.31401970532405","73.9453413165434","ERR661616.mseq-ERR661601.mseq",4.99798620286262,578
"12450","Alistipes","0.569465786857091","8.08728919693253","ERR661616.mseq-ERR661601.mseq",3.82797512889667,499
"12452","Blautia","0.370604718430805","0.627905779821236","ERR661616.mseq-ERR661601.mseq",0.760666842812383,464
"12453","Peptoniphilus","0.21693934737413","0.336255554221208","ERR661616.mseq-ERR661601.mseq",0.632266352540473,68
"12459","Parasutterella","0.135587092108831","15.2550223884438","ERR661616.mseq-ERR661601.mseq",6.8139206465649,97
"12495","Bacteroides","2.31401970532405","87.5","ERR661616.mseq-ERR661602.mseq",5.24080996188466,578
"12508","Parasutterella","0.135587092108831","12.5","ERR661616.mseq-ERR661602.mseq",6.52656444421854,97
"12531","Christensenella","50.9084335171292","0.126602956791636","ERR661616.mseq-ERR661603.mseq",-8.65144976440263,83
"12532","Ruminiclostridium","39.8354876615746","0.155190721228457","ERR661616.mseq-ERR661603.mseq",-8.00386812398605,439
"12533","Bacteroides","2.31401970532405","71.1631136159438","ERR661616.mseq-ERR661603.mseq",4.94265657949095,578
"12534","Bifidobacterium","1.94341498689325","0.657518582046884","ERR661616.mseq-ERR661603.mseq",-1.56349042762705,225
"12537","Alistipes","0.569465786857091","7.57371559258352","ERR661616.mseq-ERR661603.mseq",3.73332017285089,499
"12539","Blautia","0.370604718430805","1.37017070979335","ERR661616.mseq-ERR661603.mseq",1.8864024954299,464
"12540","Peptoniphilus","0.21693934737413","0.443110348770726","ERR661616.mseq-ERR661603.mseq",1.03037427557112,68
"12546","Parasutterella","0.135587092108831","13.1013640447603","ERR661616.mseq-ERR661603.mseq",6.59435337469421,97
"12589","Christensenella","50.9084335171292","0.174556836307822","ERR661616.mseq-ERR661604.mseq",-8.18806400406514,83
"12590","Ruminiclostridium","39.8354876615746","0.129412826917868","ERR661616.mseq-ERR661604.mseq",-8.26592980713075,439
"12591","Bacteroides","2.31401970532405","92.9635537364192","ERR661616.mseq-ERR661604.mseq",5.32819216492905,578
"12595","Alistipes","0.569465786857091","2.40467090017155","ERR661616.mseq-ERR661604.mseq",2.07815838887265,499
"12597","Blautia","0.370604718430805","1.21587865290276","ERR661616.mseq-ERR661604.mseq",1.7140460975783,464
"12598","Peptoniphilus","0.21693934737413","0.328046468233665","ERR661616.mseq-ERR661604.mseq",0.596608443500357,68
"12601","Clostridium","0.162704510530597","0.255816053209739","ERR661616.mseq-ERR661604.mseq",0.652852554139982,349
"12635","Christensenella","50.9084335171292","7.78101745071587","ERR661616.mseq-ERR661605.mseq",-2.70987395333133,83
"12636","Ruminiclostridium","39.8354876615746","23.1820357717916","ERR661616.mseq-ERR661605.mseq",-0.781046971593639,439
"12637","Bacteroides","2.31401970532405","3.43356978110449","ERR661616.mseq-ERR661605.mseq",0.569308134136111,578
"12638","Bifidobacterium","1.94341498689325","0.18712737717046","ERR661616.mseq-ERR661605.mseq",-3.37650145076471,225
"12641","Alistipes","0.569465786857091","0.221941772923104","ERR661616.mseq-ERR661605.mseq",-1.35942793740577,499
"12643","Blautia","0.370604718430805","0.622307324078506","ERR661616.mseq-ERR661605.mseq",0.747745976282955,464
"12647","Clostridium","0.162704510530597","0.174071978763219","ERR661616.mseq-ERR661605.mseq",0.0974297375677069,349
"12649","Parabacteroides","0.144626231582753","0.195830976108621","ERR661616.mseq-ERR661605.mseq",0.437279740452328,448
"12650","Parasutterella","0.135587092108831","0.27851516602115","ERR661616.mseq-ERR661605.mseq",1.03853604851413,97
"12703","Ruminiclostridium","39.8354876615746","0.24340947123639","ERR661616.mseq-ERR661606.mseq",-7.35452512067411,439
"12704","Bacteroides","2.31401970532405","77.3716123704171","ERR661616.mseq-ERR661606.mseq",5.06333128385928,578
"12708","Alistipes","0.569465786857091","4.10318822941343","ERR661616.mseq-ERR661606.mseq",2.84906426440765,499
"12710","Blautia","0.370604718430805","0.393367091908808","ERR661616.mseq-ERR661606.mseq",0.0859950210108442,464
"12711","Peptoniphilus","0.21693934737413","0.11518483906722","ERR661616.mseq-ERR661606.mseq",-0.913340907612236,68
"12717","Parasutterella","0.135587092108831","15.6803512050942","ERR661616.mseq-ERR661606.mseq",6.85359422231577,97
"12754","Ruminiclostridium","39.8354876615746","0.226994143551096","ERR661616.mseq-ERR661607.mseq",-7.45525534964819,439
"12755","Bacteroides","2.31401970532405","70.8562219094747","ERR661616.mseq-ERR661607.mseq",4.93642148719838,578
"12756","Bifidobacterium","1.94341498689325","0.102147364597993","ERR661616.mseq-ERR661607.mseq",-4.24987011140526,225
"12759","Alistipes","0.569465786857091","6.01307486266854","ERR661616.mseq-ERR661607.mseq",3.40042184672423,499
"12761","Blautia","0.370604718430805","0.726381259363508","ERR661616.mseq-ERR661607.mseq",0.970845732123807,464
"12762","Peptoniphilus","0.21693934737413","0.317791800971535","ERR661616.mseq-ERR661607.mseq",0.550790158078338,68
"12768","Parasutterella","0.135587092108831","19.9005765651246","ERR661616.mseq-ERR661607.mseq",7.19744657887378,97
"12801","Christensenella","50.9084335171292","0.137411173491422","ERR661616.mseq-ERR661608.mseq",-8.53326154282974,83
"12802","Ruminiclostridium","39.8354876615746","0.35334301754937","ERR661616.mseq-ERR661608.mseq",-6.81684102608517,439
"12803","Bacteroides","2.31401970532405","67.8497114365357","ERR661616.mseq-ERR661608.mseq",4.87386962484375,578
"12804","Bifidobacterium","1.94341498689325","0.34745396725688","ERR661616.mseq-ERR661608.mseq",-2.48370024064388,225
"12807","Alistipes","0.569465786857091","7.12575085391229","ERR661616.mseq-ERR661608.mseq",3.64536096824578,499
"12809","Blautia","0.370604718430805","1.12480860586549","ERR661616.mseq-ERR661608.mseq",1.6017263830014,464
"12810","Peptoniphilus","0.21693934737413","0.475050056927486","ERR661616.mseq-ERR661608.mseq",1.13078779541602,68
"12813","Clostridium","0.162704510530597","0.11778100584979","ERR661616.mseq-ERR661608.mseq",-0.466147346971204,349
"12816","Parasutterella","0.135587092108831","18.3326135605198","ERR661616.mseq-ERR661608.mseq",7.0790488254444,97
"12853","Christensenella","50.9084335171292","0.319726133574474","ERR661616.mseq-ERR661609.mseq",-7.31492419243057,83
"12854","Ruminiclostridium","39.8354876615746","0.345562588812815","ERR661616.mseq-ERR661609.mseq",-6.84896338874917,439
"12855","Bacteroides","2.31401970532405","88.7449941867976","ERR661616.mseq-ERR661609.mseq",5.26119268905779,578
"12856","Bifidobacterium","1.94341498689325","0.148559617620462","ERR661616.mseq-ERR661609.mseq",-3.70948008740533,225
"12859","Alistipes","0.569465786857091","4.38573827670844","ERR661616.mseq-ERR661609.mseq",2.94513864687194,499
"12861","Blautia","0.370604718430805","0.791241441674202","ERR661616.mseq-ERR661609.mseq",1.09423674051161,464
"12862","Peptoniphilus","0.21693934737413","0.20669164190673","ERR661616.mseq-ERR661609.mseq",-0.0698116945940373,68
"12863","[Eubacterium] dolichum[genus]","0.180782789478442","0.116264048572536","ERR661616.mseq-ERR661609.mseq",-0.636852287317929,21
"12865","Clostridium","0.162704510530597","0.397235499289497","ERR661616.mseq-ERR661609.mseq",1.28774031002405,349
"12902","Christensenella","50.9084335171292","0.742009132420091","ERR661616.mseq-ERR661610.mseq",-6.10032392027033,83
"12903","Ruminiclostridium","39.8354876615746","1.24619482496195","ERR661616.mseq-ERR661610.mseq",-4.99845270023526,439
"12904","Bacteroides","2.31401970532405","1.47926179604262","ERR661616.mseq-ERR661610.mseq",-0.645523750364668,578
"12908","Alistipes","0.569465786857091","0.123668188736682","ERR661616.mseq-ERR661610.mseq",-2.2031347258541,499
"12917","Parasutterella","0.135587092108831","0.214041095890411","ERR661616.mseq-ERR661610.mseq",0.658667980225884,97
"12955","Ruminiclostridium","39.8354876615746","0.141354743865204","ERR661616.mseq-ERR661611.mseq",-8.13859012528536,439
"12956","Bacteroides","2.31401970532405","78.3387990500961","ERR661616.mseq-ERR661611.mseq",5.08125395658614,578
"12960","Alistipes","0.569465786857091","6.56168721022277","ERR661616.mseq-ERR661611.mseq",3.52638575006192,499
"12962","Blautia","0.370604718430805","0.525839647178559","ERR661616.mseq-ERR661611.mseq",0.504741672707305,464
"12963","Peptoniphilus","0.21693934737413","0.347732669908402","ERR661616.mseq-ERR661611.mseq",0.680686870835439,68
"12966","Clostridium","0.162704510530597","0.189415356779374","ERR661616.mseq-ERR661611.mseq",0.219299055232824,349
"12969","Parasutterella","0.135587092108831","12.0830035055976","ERR661616.mseq-ERR661611.mseq",6.47761546326865,97
"13000","Ruminiclostridium","39.8354876615746","0.356343567346761","ERR661616.mseq-ERR661612.mseq",-6.80464154479505,439
"13001","Bacteroides","2.31401970532405","73.4502314060361","ERR661616.mseq-ERR661612.mseq",4.98829398096039,578
"13002","Bifidobacterium","1.94341498689325","0.139060904330443","ERR661616.mseq-ERR661612.mseq",-3.80480521772517,225
"13005","Alistipes","0.569465786857091","3.87414988158095","ERR661616.mseq-ERR661612.mseq",2.76619869598938,499
"13007","Blautia","0.370604718430805","0.623601242856832","ERR661616.mseq-ERR661612.mseq",0.750742553921905,464
"13008","Peptoniphilus","0.21693934737413","0.245529409208439","ERR661616.mseq-ERR661612.mseq",0.17860409355833,68
"13011","Clostridium","0.162704510530597","0.195554396714686","ERR661616.mseq-ERR661612.mseq",0.265315726751666,349
"13014","Parasutterella","0.135587092108831","19.70753753558","ERR661616.mseq-ERR661612.mseq",7.18338387167167,97
"13049","Christensenella","50.9084335171292","0.658631018996957","ERR661616.mseq-ERR661614.mseq",-6.27229040453138,83
"13050","Ruminiclostridium","39.8354876615746","0.152870974040508","ERR661616.mseq-ERR661614.mseq",-8.02559592119971,439
"13051","Bacteroides","2.31401970532405","90.8420285644892","ERR661616.mseq-ERR661614.mseq",5.29488686770898,578
"13055","Alistipes","0.569465786857091","4.85472495130512","ERR661616.mseq-ERR661614.mseq",3.09170848736089,499
"13057","Blautia","0.370604718430805","0.641486610693348","ERR661616.mseq-ERR661614.mseq",0.791537903799648,464
"13058","Peptoniphilus","0.21693934737413","0.539096394435687","ERR661616.mseq-ERR661614.mseq",1.31325151506615,68
"13061","Clostridium","0.162704510530597","0.149537339092585","ERR661616.mseq-ERR661614.mseq",-0.121748479595249,349
"13118","Christensenella","50.9084335171292","0.68664994057837","ERR661616.mseq-ERR661615.mseq",-6.21218607404113,83
"13119","Ruminiclostridium","39.8354876615746","43.5758616136274","ERR661616.mseq-ERR661615.mseq",0.129474954310823,439
"13120","Bacteroides","2.31401970532405","2.28443153307804","ERR661616.mseq-ERR661615.mseq",-0.0185659459081953,578
"13124","Alistipes","0.569465786857091","0.198072098243761","ERR661616.mseq-ERR661615.mseq",-1.52358350143632,499
"13128","[Eubacterium] dolichum[genus]","0.180782789478442","0.567806681632114","ERR661616.mseq-ERR661615.mseq",1.65114248626981,21
"13132","Parabacteroides","0.144626231582753","0.13204806549584","ERR661616.mseq-ERR661615.mseq",-0.131266078657562,448
"13133","Parasutterella","0.135587092108831","0.211276904793345","ERR661616.mseq-ERR661615.mseq",0.639915230846564,97
"13161","Bacteroides","21.5110589156391","1.12125459297701","SRR3232076.mseq-SRR3232108.mseq",-4.26189274547931,578
"13162","Faecalibacterium","9.8062243100411","0.109852645933558","SRR3232076.mseq-SRR3232108.mseq",-6.48005623822667,271
"13163","Blautia","9.73445553598225","8.85260805333535","SRR3232076.mseq-SRR3232108.mseq",-0.136997740910291,464
"13166","Alistipes","3.76459842108697","0.208341225046403","SRR3232076.mseq-SRR3232108.mseq",-4.1754757345587,499
"13167","Ruminococcus","2.40099171396881","0.231069358687829","SRR3232076.mseq-SRR3232108.mseq",-3.377232557932,122
"13168","Ruminiclostridium","2.15958765577086","3.51149664760029","SRR3232076.mseq-SRR3232108.mseq",0.701330182380437,439
"13171","Lachnoclostridium","1.08958047889346","17.1824690329179","SRR3232076.mseq-SRR3232108.mseq",3.97909269303029,431
"13174","Eubacterium","0.756834344620604","2.72358801469753","SRR3232076.mseq-SRR3232108.mseq",1.84745902587385,180
"13175","Escherichia","0.626345664513603","1.32201977347627","SRR3232076.mseq-SRR3232108.mseq",1.07771278605062,129
"13177","Anaerotruncus","0.600247928492203","0.306829804159248","SRR3232076.mseq-SRR3232108.mseq",-0.968119892610268,216
"13181","Mitsuokella","0.437137078358452","0.174249024584265","SRR3232076.mseq-SRR3232108.mseq",-1.32693517383863,13
"13183","Parabacteroides","0.319697266262152","0.102276601386416","SRR3232076.mseq-SRR3232108.mseq",-1.64423028138962,448
"13191","[Eubacterium] dolichum[genus]","0.104390944085601","4.3183453918709","SRR3232076.mseq-SRR3232108.mseq",5.37041016961422,21
"13262","Prevotella","24.8776668623997","12.4349136749794","SRR3232076.mseq-SRR3232140.mseq",-1.00045469730663,345
"13263","Bacteroides","21.5110589156391","54.720471362017","SRR3232076.mseq-SRR3232140.mseq",1.34700211221227,578
"13265","Blautia","9.73445553598225","0.255777838677263","SRR3232076.mseq-SRR3232140.mseq",-5.25013711338242,464
"13268","Alistipes","3.76459842108697","10.0301452452727","SRR3232076.mseq-SRR3232140.mseq",1.41377461517494,499
"13270","Ruminiclostridium","2.15958765577086","0.153009957065863","SRR3232076.mseq-SRR3232140.mseq",-3.81905843153422,439
"13273","Lachnoclostridium","1.08958047889346","9.60308760390975","SRR3232076.mseq-SRR3232140.mseq",3.13972557748367,431
"13274","Barnesiella","1.07653161088276","0.511555677354526","SRR3232076.mseq-SRR3232140.mseq",-1.073427507373,265
"13282","[Eubacterium] rectale[genus]","0.437137078358452","0.228373070247556","SRR3232076.mseq-SRR3232140.mseq",-0.936693215867832,167
"13285","Parabacteroides","0.319697266262152","4.44413994701745","SRR3232076.mseq-SRR3232140.mseq",3.79712593548112,448
"13290","Paraprevotella","0.182684152149801","5.41929295697451","SRR3232076.mseq-SRR3232140.mseq",4.89068124795156,364
"13293","[Eubacterium] dolichum[genus]","0.104390944085601","0.253494107974788","SRR3232076.mseq-SRR3232140.mseq",1.27995565116532,21
"13353","Prevotella","24.8776668623997","19.1726791726792","SRR3232076.mseq-SRR3232173.mseq",-0.375799237511933,345
"13354","Bacteroides","21.5110589156391","47.6743626743627","SRR3232076.mseq-SRR3232173.mseq",1.14813510683617,578
"13355","Faecalibacterium","9.8062243100411","0.242905242905243","SRR3232076.mseq-SRR3232173.mseq",-5.33523222778945,271
"13356","Blautia","9.73445553598225","1.54160654160654","SRR3232076.mseq-SRR3232173.mseq",-2.65866569026138,464
"13359","Alistipes","3.76459842108697","9.62481962481963","SRR3232076.mseq-SRR3232173.mseq",1.35426352663538,499
"13361","Ruminiclostridium","2.15958765577086","1.77008177008177","SRR3232076.mseq-SRR3232173.mseq",-0.286939867375081,439
"13362","Gemmiger","1.25921576303256","0.18999518999519","SRR3232076.mseq-SRR3232173.mseq",-2.72849070571586,44
"13364","Lachnoclostridium","1.08958047889346","11.9095719095719","SRR3232076.mseq-SRR3232173.mseq",3.45027689011533,431
"13365","Barnesiella","1.07653161088276","0.266955266955267","SRR3232076.mseq-SRR3232173.mseq",-2.01172076452059,265
"13369","Oscillibacter","0.606772362497553","0.103415103415103","SRR3232076.mseq-SRR3232173.mseq",-2.55270847303082,130
"13370","Anaerotruncus","0.600247928492203","0.481000481000481","SRR3232076.mseq-SRR3232173.mseq",-0.319520182907165,216
"13373","[Eubacterium] rectale[genus]","0.437137078358452","1.51034151034151","SRR3232076.mseq-SRR3232173.mseq",1.78871714180898,167
"13376","Parabacteroides","0.319697266262152","2.60942760942761","SRR3232076.mseq-SRR3232173.mseq",3.02895506659176,448
"13380","Bilophila","0.182684152149801","0.1996151996152","SRR3232076.mseq-SRR3232173.mseq",0.127870092664446,171
"13381","Paraprevotella","0.182684152149801","0.37999037999038","SRR3232076.mseq-SRR3232173.mseq",1.05661140949462,364
"13384","[Eubacterium] dolichum[genus]","0.104390944085601","0.238095238095238","SRR3232076.mseq-SRR3232173.mseq",1.18954220345473,21
"13441","Bacteroides","21.5110589156391","1.84878452769523","SRR3232076.mseq-SRR3232205.mseq",-3.5404295491354,578
"13443","Blautia","9.73445553598225","0.119354995859112","SRR3232076.mseq-SRR3232205.mseq",-6.34976942902051,464
"13445","Bifidobacterium","5.54576890454753","4.54523310761436","SRR3232076.mseq-SRR3232205.mseq",-0.28703321305378,225
"13448","Ruminiclostridium","2.15958765577086","0.850099868465923","SRR3232076.mseq-SRR3232205.mseq",-1.34505163347804,439
"13450","Erysipelatoclostridium","1.19397142297906","3.37116967895942","SRR3232076.mseq-SRR3232205.mseq",1.4974809364722,202
"13455","Escherichia","0.626345664513603","78.5672528864422","SRR3232076.mseq-SRR3232205.mseq",6.97082524279621,129
"13464","Clostridium","0.274026228224702","2.97413163150972","SRR3232076.mseq-SRR3232205.mseq",3.44008260932817,349
"13470","Acholeplasma","0.110915378090951","0.613825692989721","SRR3232076.mseq-SRR3232205.mseq",2.4683696293691,6
"13471","[Eubacterium] dolichum[genus]","0.104390944085601","0.323963560189019","SRR3232076.mseq-SRR3232205.mseq",1.63383498262071,21
"13541","Prevotella","24.8776668623997","7.73427082070554","SRR3232076.mseq-SRR3232237.mseq",-1.6855140021356,345
"13542","Bacteroides","21.5110589156391","57.3863498605892","SRR3232076.mseq-SRR3232237.mseq",1.41562906724151,578
"13544","Blautia","9.73445553598225","2.02933688931992","SRR3232076.mseq-SRR3232237.mseq",-2.2620919027666,464
"13546","Bifidobacterium","5.54576890454753","11.4510849799976","SRR3232076.mseq-SRR3232237.mseq",1.04602489406379,225
"13547","Alistipes","3.76459842108697","0.189113831979634","SRR3232076.mseq-SRR3232237.mseq",-4.31516918484495,499
"13549","Ruminiclostridium","2.15958765577086","0.198811977209359","SRR3232076.mseq-SRR3232237.mseq",-3.44127929725084,439
"13550","Gemmiger","1.25921576303256","0.176991150442478","SRR3232076.mseq-SRR3232237.mseq",-2.83077637344978,44
"13551","Erysipelatoclostridium","1.19397142297906","0.853436780215784","SRR3232076.mseq-SRR3232237.mseq",-0.484412114708461,202
"13552","Lachnoclostridium","1.08958047889346","1.09346587465147","SRR3232076.mseq-SRR3232237.mseq",0.00513543571960708,431
"13553","Barnesiella","1.07653161088276","0.288519820584313","SRR3232076.mseq-SRR3232237.mseq",-1.89964834599959,265
"13556","Escherichia","0.626345664513603","7.46999636319554","SRR3232076.mseq-SRR3232237.mseq",3.57607657125648,129
"13558","Anaerotruncus","0.600247928492203","0.240029094435689","SRR3232076.mseq-SRR3232237.mseq",-1.32234923103912,216
"13561","[Eubacterium] rectale[genus]","0.437137078358452","0.300642502121469","SRR3232076.mseq-SRR3232237.mseq",-0.54003677513261,167
"13562","Mitsuokella","0.437137078358452","0.160019396290459","SRR3232076.mseq-SRR3232237.mseq",-1.44983896616103,13
"13564","Parabacteroides","0.319697266262152","1.27530609770881","SRR3232076.mseq-SRR3232237.mseq",1.99606525011538,448
"13569","Paraprevotella","0.182684152149801","2.6572917929446","SRR3232076.mseq-SRR3232237.mseq",3.86253326584121,364
"13572","[Eubacterium] dolichum[genus]","0.104390944085601","3.47436052854892","SRR3232076.mseq-SRR3232237.mseq",5.05667899920043,21
"13640","Prevotella","24.8776668623997","8.60625856688734","SRR3232076.mseq-SRR3232238.mseq",-1.53139309903655,345
"13641","Bacteroides","21.5110589156391","58.4064860450873","SRR3232076.mseq-SRR3232238.mseq",1.44105004396795,578
"13642","Faecalibacterium","9.8062243100411","0.224561812826271","SRR3232076.mseq-SRR3232238.mseq",-5.44851324196391,271
"13643","Blautia","9.73445553598225","2.1697920615941","SRR3232076.mseq-SRR3232238.mseq",-2.16554349788965,464
"13645","Bifidobacterium","5.54576890454753","11.1289334772084","SRR3232076.mseq-SRR3232238.mseq",1.004855936238,225
"13646","Alistipes","3.76459842108697","0.145819358978098","SRR3232076.mseq-SRR3232238.mseq",-4.6902418076132,499
"13648","Ruminiclostridium","2.15958765577086","0.209979876928461","SRR3232076.mseq-SRR3232238.mseq",-3.36243289410735,439
"13649","Gemmiger","1.25921576303256","0.306220653854006","SRR3232076.mseq-SRR3232238.mseq",-2.03988200834441,44
"13650","Erysipelatoclostridium","1.19397142297906","0.912829187202893","SRR3232076.mseq-SRR3232238.mseq",-0.387351480093874,202
"13651","Lachnoclostridium","1.08958047889346","1.06739770771968","SRR3232076.mseq-SRR3232238.mseq",-0.029674942932457,431
"13652","Barnesiella","1.07653161088276","0.510367756423343","SRR3232076.mseq-SRR3232238.mseq",-1.07678159115594,265
"13655","Escherichia","0.626345664513603","6.73977077196769","SRR3232076.mseq-SRR3232238.mseq",3.42766855500403,129
"13657","Anaerotruncus","0.600247928492203","0.227478200005833","SRR3232076.mseq-SRR3232238.mseq",-1.39983022593721,216
"13660","[Eubacterium] rectale[genus]","0.437137078358452","0.361632010265683","SRR3232076.mseq-SRR3232238.mseq",-0.273563368813341,167
"13661","Mitsuokella","0.437137078358452","0.352882848726997","SRR3232076.mseq-SRR3232238.mseq",-0.308896441925623,13
"13663","Parabacteroides","0.319697266262152","1.41444778208755","SRR3232076.mseq-SRR3232238.mseq",2.14546060421683,448
"13668","Paraprevotella","0.182684152149801","1.61276211029776","SRR3232076.mseq-SRR3232238.mseq",3.14211025943465,364
"13670","Acholeplasma","0.110915378090951","0.116655487182478","SRR3232076.mseq-SRR3232238.mseq",0.0727947648945673,6
"13671","[Eubacterium] dolichum[genus]","0.104390944085601","2.81723001545685","SRR3232076.mseq-SRR3232238.mseq",4.75420889009332,21
"13735","Prevotella","24.8776668623997","20.7404571257345","SRR3232076.mseq-SRR3232301.mseq",-0.262403497570874,345
"13736","Bacteroides","21.5110589156391","68.7403239499925","SRR3232076.mseq-SRR3232301.mseq",1.67607810522511,578
"13738","Blautia","9.73445553598225","0.186446038854023","SRR3232076.mseq-SRR3232301.mseq",-5.70627023718834,464
"13740","Bifidobacterium","5.54576890454753","0.34792162607581","SRR3232076.mseq-SRR3232301.mseq",-3.99455323793489,225
"13741","Alistipes","3.76459842108697","0.609279019826539","SRR3232076.mseq-SRR3232301.mseq",-2.62732100935215,499
"13743","Ruminiclostridium","2.15958765577086","0.287992542158446","SRR3232076.mseq-SRR3232301.mseq",-2.9066525181612,439
"13746","Lachnoclostridium","1.08958047889346","2.44876895673453","SRR3232076.mseq-SRR3232301.mseq",1.16828389979007,431
"13747","Barnesiella","1.07653161088276","0.188110735629505","SRR3232076.mseq-SRR3232301.mseq",-2.51673659082134,265
"13749","Eubacterium","0.756834344620604","0.133175742038588","SRR3232076.mseq-SRR3232301.mseq",-2.50664623923091,180
"13750","Escherichia","0.626345664513603","0.176457858201129","SRR3232076.mseq-SRR3232301.mseq",-1.82763538514866,129
"13752","Anaerotruncus","0.600247928492203","0.273010271179105","SRR3232076.mseq-SRR3232301.mseq",-1.13660329042963,216
"13755","[Eubacterium] rectale[genus]","0.437137078358452","0.144828619466964","SRR3232076.mseq-SRR3232301.mseq",-1.59373903359975,167
"13758","Parabacteroides","0.319697266262152","0.905595045862396","SRR3232076.mseq-SRR3232301.mseq",1.50215965814442,448
"13762","Bilophila","0.182684152149801","0.476103277787951","SRR3232076.mseq-SRR3232301.mseq",1.38192307573008,171
"13763","Paraprevotella","0.182684152149801","2.14745884037223","SRR3232076.mseq-SRR3232301.mseq",3.55520708926231,364
"13766","[Eubacterium] dolichum[genus]","0.104390944085601","0.629255381132327","SRR3232076.mseq-SRR3232301.mseq",2.59164908523036,21
"13831","Prevotella","24.8776668623997","20.3452655589829","SRR3232076.mseq-SRR3232302.mseq",-0.290158078010599,345
"13832","Bacteroides","21.5110589156391","68.3532491770134","SRR3232076.mseq-SRR3232302.mseq",1.66793137264536,578
"13834","Blautia","9.73445553598225","0.196998366987221","SRR3232076.mseq-SRR3232302.mseq",-5.62684471324783,464
"13836","Bifidobacterium","5.54576890454753","0.430285906840509","SRR3232076.mseq-SRR3232302.mseq",-3.68802000611431,225
"13837","Alistipes","3.76459842108697","0.686902200679126","SRR3232076.mseq-SRR3232302.mseq",-2.4543193656311,499
"13839","Ruminiclostridium","2.15958765577086","0.404365069079033","SRR3232076.mseq-SRR3232302.mseq",-2.41702559438114,439
"13840","Gemmiger","1.25921576303256","0.189222115658778","SRR3232076.mseq-SRR3232302.mseq",-2.73437288482424,44
"13841","Erysipelatoclostridium","1.19397142297906","0.114051686150496","SRR3232076.mseq-SRR3232302.mseq",-3.38800862608293,202
"13842","Lachnoclostridium","1.08958047889346","2.72687213250732","SRR3232076.mseq-SRR3232302.mseq",1.32347429038207,431
"13843","Barnesiella","1.07653161088276","0.36289172866067","SRR3232076.mseq-SRR3232302.mseq",-1.56877960373703,265
"13845","Eubacterium","0.756834344620604","0.121827937478939","SRR3232076.mseq-SRR3232302.mseq",-2.63513254988611,180
"13846","Escherichia","0.626345664513603","0.17626169677804","SRR3232076.mseq-SRR3232302.mseq",-1.82924006590699,129
"13848","Anaerotruncus","0.600247928492203","0.378444231317556","SRR3232076.mseq-SRR3232302.mseq",-0.66547780361317,216
"13851","[Eubacterium] rectale[genus]","0.437137078358452","0.282537131600093","SRR3232076.mseq-SRR3232302.mseq",-0.629645272117021,167
"13852","Mitsuokella","0.437137078358452","0.26439254516706","SRR3232076.mseq-SRR3232302.mseq",-0.725404254922449,13
"13854","Parabacteroides","0.319697266262152","0.94611057829389","SRR3232076.mseq-SRR3232302.mseq",1.565302403216,448
"13858","Bilophila","0.182684152149801","0.58321884963322","SRR3232076.mseq-SRR3232302.mseq",1.67468586272326,171
"13859","Paraprevotella","0.182684152149801","1.35306773114907","SRR3232076.mseq-SRR3232302.mseq",2.8888106680761,364
"13862","[Eubacterium] dolichum[genus]","0.104390944085601","0.686902200679126","SRR3232076.mseq-SRR3232302.mseq",2.71810814301438,21
"13925","Prevotella","24.8776668623997","46.5742489955565","SRR3232076.mseq-SRR3232367.mseq",0.904681316569154,345
"13926","Bacteroides","21.5110589156391","36.1732698294442","SRR3232076.mseq-SRR3232367.mseq",0.749845468744448,578
"13928","Blautia","9.73445553598225","0.81951946358726","SRR3232076.mseq-SRR3232367.mseq",-3.57025017005762,464
"13931","Alistipes","3.76459842108697","1.05898943671341","SRR3232076.mseq-SRR3232367.mseq",-1.82980777859912,499
"13933","Ruminiclostridium","2.15958765577086","0.114413431604715","SRR3232076.mseq-SRR3232367.mseq",-4.2384275426024,439
"13936","Lachnoclostridium","1.08958047889346","2.74592235851316","SRR3232076.mseq-SRR3232367.mseq",1.33351807245191,431
"13942","Anaerotruncus","0.600247928492203","0.73171380677434","SRR3232076.mseq-SRR3232367.mseq",0.285720961857724,216
"13945","[Eubacterium] rectale[genus]","0.437137078358452","0.199558310938456","SRR3232076.mseq-SRR3232367.mseq",-1.13127539045918,167
"13946","Mitsuokella","0.437137078358452","0.971183779900487","SRR3232076.mseq-SRR3232367.mseq",1.15165857281232,13
